"Site_id","Marsh_Class","Basin","Longitude","Latitude","veg_year","Percent_Cover_Tree.m...","Percent_Cover_Shrub.m...","Percent_Cover_Herb.m...","Percent_Cover_Carpet.m...","Avg_Height_Tree.m.","Avg_Height_Shrub.m.","Avg_Height_Herb.m.","Avg_Height_Carpet.m.","Volume_Tree.m...","Volume_Shrub.m...","Volume_Herb.m...","Volume_Carpet.m...","Volume_Vegetation.m...","VVI"
"CRMS0669_2006","Intermediate","Calcasieu/Sabine",-93.72932,29.88251,2006,0,0,1.408,0,0,0,0.8778,0,0,0,1.3581,0,1.3581,27.1729
"CRMS0672_2006","Intermediate","Calcasieu/Sabine",-93.41682,29.83171,2006,0,0,2.08,0,0,0,0.9052,0,0,0,2.0305,0,2.0305,30.8207
"CRMS0677_2006","Intermediate","Calcasieu/Sabine",-93.54182,29.85349,2006,0,0,2.052,0,0,0,1.0515,0,0,0,2.1382,0,2.1382,32.5137
"CRMS0680_2006","Brackish","Calcasieu/Sabine",-93.51057,29.77365,2006,0,0,1.6,0,0,0,0.9661,0,0,0,1.5756,0,1.5756,24.3669
"CRMS0682_2006","Intermediate","Calcasieu/Sabine",-93.57307,29.82445,2006,0,0,3.18,0,0,0,1.4265,0,0,0,4.5958,0,4.5958,69.6322
"CRMS0683_2006","Intermediate","Calcasieu/Sabine",-93.66682,29.88977,2006,0,0,1.156,0,0,0,0.7421,0,0,0,0.8503,0,0.8503,17.934
"CRMS0685_2006","Saline","Calcasieu/Sabine",-93.38557,29.88977,2006,0,0,2.74,0,0,0,0.8411,0,0,0,2.3064,0,2.3064,45.5962
"CRMS0691_2006","Fresh","Calcasieu/Sabine",-93.10432,29.96235,2006,0,0,0.616,0,0,0,0.5517,0,0,0,0.3836,0,0.3836,13.3556
"CRMS0693_2006","Intermediate","Calcasieu/Sabine",-93.63557,29.89703,2006,0,0,0.0964,0,0,0,0.7316,0,0,0,0.0674,0,0.0674,9.7548
"CRMS0978_2006","Saline","Terrebonne",-90.29251,29.32365,2006,0,0,3.54,0,0,0,0.8745,0,0,0,3.122,0,3.122,71.3847
"CRMS1130_2006","Intermediate","Mermentau",-92.38555,29.70106,2006,0,0,0.42,0,0,0,1.3963,0,0,0,0.5833,0,0.5833,14.3838
"CRMS1277_2006","Fresh","Mermentau",-92.4793,29.82445,2006,0,0,2.98,0,0,0,0.7104,0,0,0,2.1592,0,2.1592,32.5127
"CRMS1413_2006","Fresh","Mermentau",-93.01057,29.89703,2006,0,0,2.2,0,0,0,0.8169,0,0,0,1.8884,0,1.8884,28.1975
"CRMS1446_2006","Fresh","Mermentau",-92.82306,29.92606,2006,0,0,2.44,0,0,0,1.5909,0,0,0,3.9272,0,3.9272,55.9825
"CRMS1858_2006","Intermediate","Calcasieu/Sabine",-93.51057,29.83897,2006,0,0,1.4,0,0,0,1.1215,0,0,0,1.5524,0,1.5524,23.1659
"CRMS2154_2006","Intermediate","Calcasieu/Sabine",-93.69807,29.84623,2006,0,0,3.14,0,0,0,1.1553,0,0,0,3.6189,0,3.6189,77.5918
"CRMS2156_2006","Intermediate","Calcasieu/Sabine",-93.69807,29.87526,2006,0,0,2.48,0,0,0,0.9021,0,0,0,2.3245,0,2.3245,37.3342
"CRMS2189_2006","Brackish","Calcasieu/Sabine",-93.76058,29.92606,2006,0,0,3.06,0,0,0,0.6828,0,0,0,2.0881,0,2.0881,38.0088
"CRMS2219_2006","Intermediate","Calcasieu/Sabine",-93.60432,29.76639,2006,0,0,2.2,0,0,0,1.4629,0,0,0,3.1855,0,3.1855,45.4771
"CRMS2334_2006","Fresh","Calcasieu/Sabine",-93.51057,29.88252,2006,0,0,2.14,0,0,0,1.3931,0,0,0,3.0288,0,3.0288,43.9254
"CRMS2568_2006","Fresh","Atchafalaya",-91.35427,29.56315,2006,0.16,0.96,3.68,0,0.6401,2.4964,1.0151,0,1.0242,3.0077,3.7769,0,7.8088,73.6605
"CRMS2785_2006","Fresh","Terrebonne",-91.04176,29.50508,2006,0,0,3.5,0,0,0,1.0666,0,0,0,3.7417,0,3.7417,54.1088
"CRMS3565_2006","Brackish","Barataria",-90.10424,29.49783,2006,0,0,2.32,0,0,0,0.8107,0,0,0,1.8805,0,1.8805,31.6283
"CRMS3590_2006","Saline","Barataria",-89.94798,29.48331,2006,0,0,3.44,0,0,0,0.9051,0,0,0,3.1121,0,3.1121,71.6964
"CRMS4455_2006","Saline","Terrebonne",-90.94801,29.2583,2006,0,0,2.7,0,0,0,0.9478,0,0,0,2.5558,0,2.5558,54.3827
"CRMS4529_2006","Saline","Barataria",-89.82298,29.46879,2006,0,0,3.66,0,0,0,0.8746,0,0,0,3.201,0,3.201,74.6743
"CRMS4690_2006","Saline","Barataria",-90.04174,29.49783,2006,0,0,3.72,0,0,0,0.7194,0,0,0,2.6734,0,2.6734,59.1024
