"Site_id","Longitude","Latitude","veg_year","Percent_Cover_Tree(m??)","Percent_Cover_Shrub(m??)","Percent_Cover_Herb(m??)","Percent_Cover_Carpet(m??)","Avg_Height_Tree(m)","Avg_Height_Shrub(m)","Avg_Height_Herb(m)","Avg_Height_Carpet(m)","Volume_Tree(m??)","Volume_Shrub(m??)","Volume_Herb(m??)","Volume_Carpet(m??)","Volume_Vegetation(m??)","VVI"
"CRMS0258",-89.82298,29.52686,2007,0,0,3.38,0,0,0,0.8567,0,0,0,2.9334,0,2.9334,65.206
"CRMS0260",-89.85423,29.53411,2007,0,0,3.56,0,0,0,1.0393,0,0,0,3.6994,0,3.6994,85.8895
"CRMS0261",-90.10424,29.59944,2007,0,0.18,3.672,0,0,0.3262,1.5101,0,0,0.2975,5.5896,0,5.8872,71.4465
"CRMS0263",-89.88548,29.55589,2007,0,0,2.98,0,0,0,0.9234,0,0,0,2.7776,0,2.7776,59.2955
"CRMS0268",-90.60425,29.79541,2007,0,0.28,3.64,0,0,0.3413,1.2222,0,0,0.4742,4.4456,0,4.9197,68.7131
"CRMS0272",-89.69798,29.41799,2007,0,0,2.94,0,0,0,1.2435,0,0,0,3.6055,0,3.6055,84.5171
"CRMS0273",-90.32299,29.81718,2007,0,0,2.68,0,0,0,1.091,0,0,0,2.9286,0,2.9286,42.1944
"CRMS0276",-89.94798,29.62121,2007,0,0,3.08,0,0,0,1.2556,0,0,0,3.8509,0,3.8509,86.0651
"CRMS0278",-90.22924,29.80993,2007,0,0,2.92,0.992,0,0,0.835,0.175,0,0,2.4676,0.2263,2.6939,39.1414
"CRMS0282",-89.76048,29.49783,2007,0,0,3.08,0,0,0,0.9691,0,0,0,3.0488,0,3.0488,64.4821
"CRMS0287",-90.01048,29.68654,2007,0,0,2.9,0,0,0,1.0728,0,0,0,3.099,0,3.099,44.9968
"CRMS0290",-91.04176,29.4833,2007,0,0,2.62,0.152,0,0,0.768,0.0151,0,0,1.9926,0.0049,1.9975,30.2028
"CRMS0292",-90.22924,29.14218,2007,0,0,1.68,0,0,0,0.6493,0,0,0,1.4802,0,1.4802,26.6765
"CRMS0293",-91.19802,29.24379,2007,0,0,3.88,0,0,0,0.6782,0,0,0,2.6211,0,2.6211,55.6831
"CRMS0294",-90.94801,29.41798,2007,0,0,3.58,0.08,0,0,1.0363,0.0061,0,0,3.7776,0.0049,3.7825,51.3992
"CRMS0296",-90.91676,29.41798,2007,0,0,3.52,0,0,0,0.8412,0,0,0,2.9686,0,2.9686,42.8334
"CRMS0301",-91.22927,29.50508,2007,0.48,0.16,3.06,0,3.048,0.1829,0.7924,0,6.5227,0.2926,2.3199,0,9.1352,51.8328
"CRMS0302",-90.91699,29.14783,2007,0,0,2.2,0,0,0,0.5641,0,0,0,1.2349,0,1.2349,14.1745
"CRMS0303",-91.07301,29.24379,2007,0,0,3.44,0,0,0,0.6156,0,0,0,2.1327,0,2.1327,40.0043
"CRMS0305",-91.19802,29.38895,2007,0,0,2.36,0,0,0,0.8077,0,0,0,1.8533,0,1.8533,28.3374
"CRMS0307",-90.82301,29.25105,2007,0,0,3.46,0,0,0,1.1063,0,0,0,3.8169,0,3.8169,88.9883
"CRMS0309",-91.19802,29.25105,2007,0,0,3.1,0,0,0,0.7133,0,0,0,2.2112,0,2.2112,42.0779
"CRMS0310",-90.29328,29.29463,2007,0,0,2.78,0,0,0,0.9509,0,0,0,2.6339,0,2.6339,57.225
"CRMS0311",-90.79176,29.21476,2007,0,0,3.6,0,0,0,0.89,0,0,0,3.2028,0,3.2028,75.2835
"CRMS0312",-90.3855,29.50508,2007,0,0,3,0,0,0,0.759,0,0,0,2.3135,0,2.3135,34.2549
"CRMS0315",-90.573,29.40347,2007,0,0,3.3,0,0,0,0.9538,0,0,0,3.1503,0,3.1503,73.1993
"CRMS0318",-90.32546,29.29465,2007,0,0,2.64,0,0,0,0.7469,0,0,0,1.9913,0,1.9913,36.0634
"CRMS0319",-90.32471,29.32367,2007,0,0,2.46,0,0,0,0.7316,0,0,0,1.7912,0,1.7912,28.1757
"CRMS0322",-91.10454,29.24379,2007,0,0,2.76,0,0,0,0.7043,0,0,0,1.9343,0,1.9343,34.2871
"CRMS0326",-91.07301,29.27282,2007,0,0,2.98,0,0,0,0.8078,0,0,0,2.4483,0,2.4483,43.1444
"CRMS0327",-91.07301,29.44702,2007,0,0.08,3.66,0,0,0.1372,0.8321,0,0,0.1098,3.0364,0,3.1461,45.2407
"CRMS0329",-91.10426,29.4833,2007,0,0,3.58,0,0,0,0.5517,0,0,0,1.9843,0,1.9843,29.9977
"CRMS0331",-90.54175,29.58492,2007,0,0.08,3.42,0,0,0.3719,0.7926,0,0,0.1488,2.6381,0,2.7868,40.5377
"CRMS0332",-91.04176,29.30185,2007,0,0,3.4,0,0,0,0.9296,0,0,0,3.2003,0,3.2003,71.0483
"CRMS0335",-90.38772,29.27286,2007,0,0,1.62,0,0,0,0.6434,0,0,0,1.0514,0,1.0514,10.8556
"CRMS0336",-90.38642,29.32365,2007,0,0,3.06,0,0,0,0.7012,0,0,0,2.2121,0,2.2121,43.4218
"CRMS0337",-90.35593,29.30915,2007,0,0,2.88,0,0,0,0.7073,0,0,0,2.0371,0,2.0371,37.4862
"CRMS0338",-90.41821,29.33091,2007,0,0,2.66,0,0,0,0.6585,0,0,0,1.7517,0,1.7517,27.7701
"CRMS0341",-90.51227,29.30914,2007,0,0,3,0,0,0,0.7437,0,0,0,2.2275,0,2.2275,43.7611
"CRMS0345",-90.76129,29.17122,2007,0,0,2.52,0,0,0,0.7071,0,0,0,1.767,0,1.767,30.1805
"CRMS0347",-90.69962,29.16397,2007,0,0,2.76,0,0,0,0.9478,0,0,0,2.5849,0,2.5849,55.8852
"CRMS0354",-91.01051,29.33088,2007,0,0,2.2,0.156,0,0,0.6678,0.0608,0,0,1.496,0.0237,1.5198,23.2566
"CRMS0355",-90.54149,29.29663,2007,0,0.88,2.116,0.36,0,0.5944,0.5921,0.1311,0,1.2925,1.4722,0.1176,2.8823,57.5533
"CRMS0365",-91.19802,29.46879,2007,0,0.24,3.18,0,0,0.3444,0.7498,0,0,0.4133,2.4061,0,2.8194,41.1841
"CRMS0367",-90.573,29.62847,2007,0,0.36,3.58,0,0,0.4419,1.0118,0,0,0.8137,3.6486,0,4.4623,59.1075
"CRMS0369",-90.69801,29.2946,2007,0,0,3.2,0,0,0,0.8441,0,0,0,2.6951,0,2.6951,59.0607
"CRMS0371",-91.07301,29.42524,2007,0,0.012,3.5,0,0,0.2743,0.963,0,0,0.0329,3.3857,0,3.4187,49.089
"CRMS0374",-90.793,29.1567,2007,0,0,2.32,0,0,0,0.6096,0,0,0,1.4965,0,1.4965,23.5332
"CRMS0376",-90.85667,29.12767,2007,0,0,2.4,0,0,0,0.8412,0,0,0,2.0103,0,2.0103,36.0026
"CRMS0377",-91.0108,29.22927,2007,0,0,2.76,0,0,0,0.4633,0,0,0,1.2839,0,1.2839,15.5923
"CRMS0381",-90.85426,29.44702,2007,0,0.3,3.136,0.024,0,0.2408,0.9754,0.0091,0,0.3695,3.2786,8e-04,3.6489,52.3966
"CRMS0382",-90.85426,29.4325,2007,0.004,0.776,3.16,0.232,0.3658,1.1889,0.7558,0.0152,0.0146,1.5096,2.3936,0.0184,3.9362,54.5266
"CRMS0383",-90.94888,29.2075,2007,0,0,2.66,0,0,0,0.6505,0,0,0,1.7414,0,1.7414,27.7609
"CRMS0385",-90.60425,29.41073,2007,0,0,3.504,0,0,0,1.0179,0,0,0,3.5094,0,3.5094,66.548
"CRMS0386",-90.35425,29.4325,2007,0,0.2,3.64,0,0,0.1219,0.8444,0,0,0.2438,3.0807,0,3.3245,74.2614
"CRMS0387",-90.323,29.41073,2007,0,0,3.46,0,0,0,0.6767,0,0,0,2.3392,0,2.3392,46.9226
"CRMS0390",-90.66676,29.46879,2007,0,0,1.7891,0.4364,0,0,0.7536,0.0221,0,0,1.4573,0.0393,1.4966,25.8818
"CRMS0392",-90.66676,29.45428,2007,0,0,1.96,0.5,0,0,0.896,0.0395,0,0,1.7535,0.0748,1.8283,29.5488
"CRMS0394",-90.85426,29.35992,2007,0,0,3.44,0.056,0,0,0.7711,0.0091,0,0,2.6553,0.0011,2.6564,49.9104
"CRMS0395",-90.88551,29.35992,2007,0,0,3.36,0.06,0,0,0.7514,0.0015,0,0,2.5495,9e-04,2.5504,40.6913
"CRMS0396",-90.88551,29.3454,2007,0,0,3.34,0,0,0,0.8837,0,0,0,2.9424,0,2.9424,65.9047
"CRMS0397",-90.26049,29.35266,2007,0,0,3.36,0,0,0,0.9022,0,0,0,3.04,0,3.04,70.4361
"CRMS0398",-90.91676,29.38895,2007,0,0,3.08,0.096,0,0,0.8109,0.0182,0,0,2.4754,0.0049,2.4802,42.3216
"CRMS0399",-91.10426,29.30185,2007,0,0,3,0.08,0,0,0.5701,0.0061,0,0,1.8238,0.0049,1.8287,34.7381
"CRMS0400",-90.5105,29.49057,2007,0,0,2.74,0,0,0,0.5701,0,0,0,1.558,0,1.558,24.0636
"CRMS0409",-90.91676,29.47605,2007,0,0,2.8,0,0,0,1.2831,0,0,0,3.767,0,3.767,52.7455
"CRMS0411",-90.94801,29.49782,2007,0,0,3,0,0,0,1.0698,0,0,0,3.1498,0,3.1498,45.5065
"CRMS0416",-90.47925,29.47605,2007,0,0.84,2.596,0,0,0.8717,0.8352,0,0,1.3106,2.3796,0,3.6902,59.0907
"CRMS0421",-90.82439,29.17122,2007,0,0,2.22,0,0,0,0.7498,0,0,0,1.677,0,1.677,25.6852
"CRMS0434",-90.72926,29.32363,2007,0,0,3.18,0,0,0,0.9541,0,0,0,3.0647,0,3.0647,62.7099
"CRMS0461",-91.32302,29.58492,2007,0,0,3.5,0,0,0,1.2101,0,0,0,4.1308,0,4.1308,56.071
"CRMS0463",-91.32302,29.49057,2007,0,0,3.34,0,0,0,1.0149,0,0,0,3.5201,0,3.5201,48.3844
"CRMS0464",-91.38552,29.5196,2007,0.34,0,3.16,0,0.6096,0,0.8322,0,2.0726,0,2.6302,0,4.7028,43.5167
"CRMS0465",-91.38552,29.54137,2007,0.64,0,2.8,0,3.2004,0,1.1918,0,5.4254,0,3.3407,0,8.7662,69.3775
"CRMS0479",-91.44803,29.52686,2007,0,0,3.44,0,0,0,0.6706,0,0,0,2.3318,0,2.3318,34.9074
"CRMS0482",-91.35427,29.58492,2007,0,0,3.62,0,0,0,0.817,0,0,0,2.9644,0,2.9644,43.0555
"CRMS0484",-91.44803,29.49056,2007,0,0,1.9,0,0,0,0.7286,0,0,0,1.3999,0,1.3999,23.6699
"CRMS0488",-91.54178,29.70831,2007,0.18,0,2.82,0,0.2713,0,1.0941,0,0.4883,0,3.0829,0,3.5713,50.9963
"CRMS0489",-91.54178,29.59944,2007,0,0,2.46,0,0,0,1.1765,0,0,0,2.8431,0,2.8431,41.7064
"CRMS0490",-91.51053,29.67928,2007,0,0,2.02,0,0,0,1.085,0,0,0,2.1987,0,2.1987,32.583
"CRMS0493",-91.76053,29.75186,2007,0.024,0,3.08,0,0.5913,0,0.8168,0,0.0729,0,2.5187,0,2.5916,37.779
"CRMS0494",-91.79178,29.7446,2007,0,0,2.68,0,0,0,0.768,0,0,0,2.1223,0,2.1223,32.0984
"CRMS0496",-91.544,29.6319,2007,0,0,2.132,0,0,0,1.2558,0,0,0,2.5473,0,2.5473,37.7582
"CRMS0498",-91.85429,29.49783,2007,0,0,2.02,0,0,0,0.6676,0,0,0,1.4083,0,1.4083,22.8912
"CRMS0499",-91.85429,29.57041,2007,0,0,2.84,0,0,0,1.0516,0,0,0,2.9994,0,2.9994,66.2644
"CRMS0501",-92.26054,29.63573,2007,0,0,1.632,0,0,0,0.9448,0,0,0,1.6029,0,1.6029,25.5894
"CRMS0504",-91.88554,29.53412,2007,0,0,2.3,0,0,0,0.7712,0,0,0,1.782,0,1.782,28.9082
"CRMS0507",-92.22929,29.58492,2007,0,0,1.2,0.001,0,0,1.1582,0.0061,0,0,1.3886,1e-04,1.3887,19.2356
"CRMS0508",-92.22929,29.64299,2007,0,0,1.58,0.172,0,0,0.8989,0.0274,0,0,1.3761,0.0178,1.3939,20.7839
"CRMS0510",-92.29179,29.54864,2007,0,0,3.74,0,0,0,0.8168,0,0,0,3.0429,0,3.0429,68.5405
"CRMS0511",-91.97929,29.88976,2007,0,0,1.936,0,0,0,0.8106,0,0,0,1.5907,0,1.5907,25.1614
"CRMS0514",-91.82304,29.85347,2007,0,0,2.94,0,0,0,1.2679,0,0,0,3.6537,0,3.6537,53.2263
"CRMS0517",-91.57303,29.64299,2007,0,0,2.64,0,0,0,0.9084,0,0,0,2.4411,0,2.4411,35.8667
"CRMS0518",-91.88554,29.85347,2007,0,0.372,2.34,0,0,0.4236,1.0027,0,0,0.6034,2.4174,0,3.0208,52.1723
"CRMS0520",-91.88554,29.58492,2007,0,0,3.78,0,0,0,1.012,0,0,0,3.8255,0,3.8255,67.3191
"CRMS0522",-91.82304,29.49782,2007,0,0,2.26,0,0,0,0.5854,0,0,0,1.3219,0,1.3219,18.6122
"CRMS0523",-91.82304,29.57767,2007,0,0,3.68,0,0,0,0.7863,0,0,0,2.8916,0,2.8916,64.491
"CRMS0524",-91.82304,29.54863,2007,0,0,3.3,0,0,0,0.8015,0,0,0,2.6257,0,2.6257,55.6701
"CRMS0525",-91.85429,29.86799,2007,0,0,2.36,0,0,0,1.1035,0,0,0,2.5453,0,2.5453,46.4233
"CRMS0527",-91.85429,29.70831,2007,0,0,2.86,0,0,0,1.1888,0,0,0,3.3945,0,3.3945,76.0574
"CRMS0528",-91.91679,29.82444,2007,0,0,3.28,0,0,0,1.268,0,0,0,4.1856,0,4.1856,69.7794
"CRMS0529",-91.91679,29.59944,2007,0,0,0.652,0,0,0,0.3779,0,0,0,0.3541,0,0.3541,4.7415
"CRMS0530",-92.01054,29.57767,2007,0,0,1.7,0,0,0,0.832,0,0,0,1.3501,0,1.3501,18.9162
"CRMS0531",-91.94804,29.85347,2007,0,0,2.86,0,0,0,1.0512,0,0,0,3.0437,0,3.0437,58.4855
"CRMS0532",-91.94804,29.82444,2007,0,0,2.14,0,0,0,0.9114,0,0,0,2.1818,0,2.1818,42.6097
"CRMS0535",-92.16679,29.64299,2007,0,0,2.62,0,0,0,0.7308,0,0,0,1.9444,0,1.9444,32.2466
"CRMS0536",-92.26054,29.58492,2007,0,0,2.84,0,0,0,0.9509,0,0,0,2.6833,0,2.6833,52.2091
"CRMS0539",-92.22929,29.73735,2007,0,0,2.62,0,0,0,1.0454,0,0,0,2.7376,0,2.7376,55.2078
"CRMS0541",-92.04112,29.61621,2007,0,0,1.5,0,0,0,1.0454,0,0,0,1.6872,0,1.6872,28.1761
"CRMS0542",-91.63553,29.80266,2007,0,0,2.78,0.02,0,0,0.9447,0.0061,0,0,2.7195,0.0012,2.7208,39.2691
"CRMS0543",-91.63553,29.75186,2007,0,0,3.4,0,0,0,1.0056,0,0,0,3.38,0,3.38,48.1582
"CRMS0544",-91.57303,29.68654,2007,0,0,2.74,0,0,0,1.082,0,0,0,2.9339,0,2.9339,42.7838
"CRMS0545",-91.60428,29.71557,2007,0,0,2.14,0,0,0,1.4776,0,0,0,3.1786,0,3.1786,45.9492
"CRMS0549",-91.85429,29.8317,2007,0,0,2.44,0,0,0,1.0913,0,0,0,2.4363,0,2.4363,40.6973
"CRMS0550",-91.69803,29.76637,2007,0,0,3.32,0,0,0,0.9234,0,0,0,2.9767,0,2.9767,43.4483
"CRMS0551",-91.54178,29.70105,2007,0,0.4,2.6,0,0,0.8351,0.8352,0,0,0.801,2.3874,0,3.1884,46.8816
"CRMS0552",-92.13554,29.79541,2007,0.04,0,2.62,0,0.2896,0,1.3503,0,0.1158,0,3.5296,0,3.6454,56.7471
"CRMS0553",-93.01057,29.84623,2007,0,0,0.728,0,0,0,0.6584,0,0,0,0.5072,0,0.5072,14.3502
"CRMS0554",-92.6668,29.83171,2007,0.32,0,2.8,0,0.8596,0,1.3837,0,1.0071,0,3.6482,0,4.6553,58.5495
"CRMS0556",-92.79181,29.91155,2007,0,0,2.24,0,0,0,1.0757,0,0,0,2.4812,0,2.4812,36.9636
"CRMS0557",-92.66681,29.94058,2007,0,0,1.48,0,0,0,0.829,0,0,0,1.2501,0,1.2501,21.1637
"CRMS0560",-92.5418,29.85348,2007,0,0.196,1.284,0,0,1.0728,0.896,0,0,0.2671,1.1493,0,1.4164,23.93
"CRMS0562",-92.76056,29.76639,2007,0,0,3.08,0,0,0,1.2468,0,0,0,3.7465,0,3.7465,62.594
"CRMS0565",-92.44805,29.79541,2007,0,0.1,1.86,0,0,0.1341,0.9603,0,0,0.1341,2.3583,0,2.4924,34.8426
"CRMS0567",-92.44805,29.90428,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRMS0568",-92.4168,29.78815,2007,0,0.004,2.88,0,0,0.0914,1.0333,0,0,0.0037,3.1017,0,3.1054,45.0227
"CRMS0570",-92.38555,29.80267,2007,0,0.24,2.5,0,0,0.2591,0.8442,0,0,0.3243,2.1766,0,2.501,37.3219
"CRMS0571",-92.29179,29.70831,2007,0,0,2.2,0,0,0,1.2892,0,0,0,3.116,0,3.116,44.0761
"CRMS0572",-92.29179,29.78815,2007,0,0.02,2.28,0,0,0.3078,1.0546,0,0,0.0616,2.4281,0,2.4897,36.4649
"CRMS0574",-92.63555,29.79542,2007,0,0.124,2.28,0,0,0.6157,1.6062,0,0,0.2699,3.6257,0,3.8956,56.1133
"CRMS0575",-92.94807,29.94058,2007,0,0,1.86,0,0,0,0.7071,0,0,0,1.4208,0,1.4208,24.1638
"CRMS0576",-92.4793,29.59219,2007,0,0,2.9,0,0,0,1.8136,0,0,0,5.3849,0,5.3849,72.0462
"CRMS0580",-92.32305,29.6067,2007,0,0,3.1,0,0,0,1.027,0,0,0,3.1846,0,3.1846,64.7991
"CRMS0581",-92.72931,29.66477,2007,0,0,0.708,0,0,0,0.6736,0,0,0,0.3406,0,0.3406,2.8835
"CRMS0583",-92.91681,29.83896,2007,0,0,3.04,0,0,0,0.8779,0,0,0,2.6312,0,2.6312,43.9944
"CRMS0584",-92.85431,29.79542,2007,0,0.092,1.54,0,0,0.3414,0.8869,0,0,0.1066,1.3447,0,1.4512,21.6047
"CRMS0587",-92.91681,29.79542,2007,0,0,3.3,0,0,0,0.9325,0,0,0,3.0693,0,3.0693,44.9859
"CRMS0588",-92.82306,29.77364,2007,0,0,2.24,0,0,0,0.9966,0,0,0,2.1894,0,2.1894,41.1122
"CRMS0589",-92.82306,29.66477,2007,0,0,3.62,0,0,0,0.6067,0,0,0,2.1987,0,2.1987,42.7199
"CRMS0590",-92.82306,29.93332,2007,0,0,0.484,0,0,0,0.8399,0,0,0,0.7622,0,0.7622,12.9845
"CRMS0593",-92.76056,29.99139,2007,0.02,0.504,2.64,0,0.2225,1.1369,0.7224,0,0.0445,0.8544,1.9283,0,2.8272,40.424
"CRMS0595",-92.63555,29.85348,2007,0,0.132,2.34,0,0,0.6004,1.2916,0,0,0.1691,3.2273,0,3.3964,48.6864
"CRMS0599",-92.66681,29.6067,2007,0,0,2.68,0,0,0,0.697,0,0,0,1.8649,0,1.8649,30.7979
"CRMS0600",-92.54181,29.57767,2007,0,0,2.96,0,0,0,0.564,0,0,0,1.6737,0,1.6737,25.2371
"CRMS0603",-92.76056,29.80268,2007,0,0.032,0.924,0,0,0.1829,1.0911,0,0,0.0585,0.9795,0,1.038,19.1452
